are	2	v	is	242
are	2	v	was	242
are	2	v	were	242
are	2	v	be	242
are	2	v	been	242
are	2	v	being	242
are	2	v	is	242
are	2	v	was	242
are	2	v	were	242
are	2	v	be	242
are	2	v	been	242
are	2	v	being	242
are	2	v	is	242
are	2	v	was	242
are	2	v	were	242
are	2	v	be	242
are	2	v	been	242
are	2	v	being	242
are	2	v	is	242
are	2	v	was	242
are	2	v	were	242
are	2	v	be	242
are	2	v	been	242
are	2	v	being	242
are	2	v	is	242
are	2	v	was	242
are	2	v	were	242
are	2	v	be	242
are	2	v	been	242
are	2	v	being	242
are	2	v	is	242
are	2	v	was	242
are	2	v	were	242
are	2	v	be	242
are	2	v	been	242
are	2	v	being	242
are	2	v	is	242
are	2	v	was	242
are	2	v	were	242
are	2	v	be	242
are	2	v	been	242
are	2	v	being	242
are	2	v	is	242
are	2	v	was	242
are	2	v	were	242
are	2	v	be	265
are	2	v	been	265
are	2	v	being	265
are	2	v	is	265
are	2	v	live	265
are	2	v	lived	265
are	2	v	living	265
are	2	v	was	265
are	2	v	were	265
are	2	v	be	265
are	2	v	been	265
are	2	v	being	265
are	2	v	is	265
are	2	v	live	265
are	2	v	lived	265
are	2	v	living	265
are	2	v	was	265
are	2	v	were	265
are	2	v	be	242
are	2	v	been	242
are	2	v	being	242
are	2	v	is	242
are	2	v	was	242
are	2	v	were	242
are	2	v	be	242
are	2	v	been	242
are	2	v	being	242
are	2	v	is	242
are	2	v	was	242
are	2	v	were	242
are	2	v	be	242
are	2	v	been	242
are	2	v	being	242
are	2	v	is	242
are	2	v	was	242
are	2	v	were	242
as	3	n	a	34
as	3	n	a	34
as	3	n	a	34
as	3	n	a	34
as	3	n	a	34
as	3	n	a	34
as	3	n	a	34
as	3	n	a	34
as	3	n	a	34
as	3	n	a	34
as	3	n	a	34
as	3	n	a	34
as	3	n	a	34
as	3	n	a	34
as	3	n	a	34
as	3	n	a	34
as	3	n	a	34
as	3	n	a	34
as	3	n	a	34
away	2	r	by	2
away	2	r	by	2
away	2	r	by	2
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
be	20	v	are	247
be	20	v	been	247
be	20	v	being	247
be	20	v	is	247
be	20	v	live	247
be	20	v	lived	247
be	20	v	living	247
be	20	v	was	247
be	20	v	were	247
be	20	v	are	247
be	20	v	been	247
be	20	v	being	247
be	20	v	is	247
be	20	v	live	247
be	20	v	lived	247
be	20	v	living	247
be	20	v	was	247
be	20	v	were	247
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
be	20	v	are	224
be	20	v	been	224
be	20	v	being	224
be	20	v	is	224
be	20	v	was	224
be	20	v	were	224
become	1	v	go	26
become	1	v	went	26
become	1	v	go	26
become	1	v	went	26
become	1	v	go	26
become	1	v	went	26
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
been	17	v	are	250
been	17	v	be	250
been	17	v	being	250
been	17	v	is	250
been	17	v	live	250
been	17	v	lived	250
been	17	v	living	250
been	17	v	was	250
been	17	v	were	250
been	17	v	are	250
been	17	v	be	250
been	17	v	being	250
been	17	v	is	250
been	17	v	live	250
been	17	v	lived	250
been	17	v	living	250
been	17	v	was	250
been	17	v	were	250
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
been	17	v	are	227
been	17	v	be	227
been	17	v	being	227
been	17	v	is	227
been	17	v	was	227
been	17	v	were	227
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
being	45	v	are	222
being	45	v	be	222
being	45	v	been	222
being	45	v	is	222
being	45	v	live	222
being	45	v	lived	222
being	45	v	living	222
being	45	v	was	222
being	45	v	were	222
being	45	v	are	222
being	45	v	be	222
being	45	v	been	222
being	45	v	is	222
being	45	v	live	222
being	45	v	lived	222
being	45	v	living	222
being	45	v	was	222
being	45	v	were	222
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
being	45	v	are	199
being	45	v	be	199
being	45	v	been	199
being	45	v	is	199
being	45	v	was	199
being	45	v	were	199
better	1	s	just	3
better	1	s	just	3
better	1	s	just	3
better	1	s	well	5
better	1	s	well	5
better	1	a	well	5
better	1	s	well	5
better	1	s	well	5
better	1	s	well	5
better	1	r	well	5
better	1	r	well	5
better	1	r	well	5
better	1	r	well	5
better	1	r	well	5
better	1	r	well	5
better	1	r	well	5
better	1	r	well	5
better	1	r	well	5
better	1	r	well	5
better	1	r	well	5
better	1	r	well	5
better	1	r	well	5
better	1	r	well	5
better	1	r	well	5
better	1	r	well	5
better	1	r	well	5
better	1	r	well	5
better	1	r	well	5
better	1	r	well	5
but	4	r	just	3
but	4	r	just	3
but	4	r	just	3
but	4	r	just	3
but	4	r	just	3
by	2	r	away	2
by	2	r	away	2
by	2	r	away	2
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	amount	3
came	2	v	come	3
came	2	v	amount	3
came	2	v	come	3
came	2	v	amount	3
came	2	v	come	3
came	2	v	amount	3
came	2	v	come	3
came	2	v	amount	3
came	2	v	come	3
came	2	v	amount	3
came	2	v	come	3
came	2	v	amount	3
came	2	v	come	3
came	2	v	amount	3
came	2	v	come	3
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	1
came	2	v	come	28
came	2	v	did	28
came	2	v	do	28
came	2	v	doing	28
came	2	v	come	28
came	2	v	did	28
came	2	v	do	28
came	2	v	doing	28
came	2	v	come	28
came	2	v	did	28
came	2	v	do	28
came	2	v	doing	28
came	2	v	come	28
came	2	v	did	28
came	2	v	do	28
came	2	v	doing	28
came	2	v	come	28
came	2	v	did	28
came	2	v	do	28
came	2	v	doing	28
came	2	v	come	1
came	2	v	come	1
care	2	v	liked	5
care	2	v	liked	5
care	2	v	liked	5
care	2	v	worrying	1
care	2	v	worrying	1
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	amount	4
come	1	v	came	4
come	1	v	amount	4
come	1	v	came	4
come	1	v	amount	4
come	1	v	came	4
come	1	v	amount	4
come	1	v	came	4
come	1	v	amount	4
come	1	v	came	4
come	1	v	amount	4
come	1	v	came	4
come	1	v	amount	4
come	1	v	came	4
come	1	v	amount	4
come	1	v	came	4
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	2
come	1	v	came	29
come	1	v	did	29
come	1	v	do	29
come	1	v	doing	29
come	1	v	came	29
come	1	v	did	29
come	1	v	do	29
come	1	v	doing	29
come	1	v	came	29
come	1	v	did	29
come	1	v	do	29
come	1	v	doing	29
come	1	v	came	29
come	1	v	did	29
come	1	v	do	29
come	1	v	doing	29
come	1	v	came	29
come	1	v	did	29
come	1	v	do	29
come	1	v	doing	29
come	1	v	came	2
come	1	v	came	2
completely	6	r	all	3
completely	6	r	all	3
completely	6	r	all	3
completely	6	r	all	3
completely	6	r	all	3
completely	6	r	all	3
completely	6	r	all	3
cultivate	2	v	cultivated	25
cultivate	2	v	cultivating	25
cultivate	2	v	cultivated	30
cultivate	2	v	cultivating	30
cultivate	2	v	worked	30
cultivate	2	v	working	30
cultivate	2	v	cultivated	30
cultivate	2	v	cultivating	30
cultivate	2	v	worked	30
cultivate	2	v	working	30
cultivate	2	v	cultivated	30
cultivate	2	v	cultivating	30
cultivate	2	v	worked	30
cultivate	2	v	working	30
cultivate	2	v	cultivated	25
cultivate	2	v	cultivating	25
cultivate	2	v	cultivated	25
cultivate	2	v	cultivating	25
cultivate	2	v	cultivated	25
cultivate	2	v	cultivating	25
cultivate	2	v	cultivated	25
cultivate	2	v	cultivating	25
cultivate	2	v	cultivated	25
cultivate	2	v	cultivating	25
cultivate	2	v	cultivated	25
cultivate	2	v	cultivating	25
cultivate	2	v	cultivated	25
cultivate	2	v	cultivating	25
cultivate	2	v	cultivated	25
cultivate	2	v	cultivating	25
cultivate	2	v	cultivated	25
cultivate	2	v	cultivating	25
cultivate	2	v	cultivated	25
cultivate	2	v	cultivating	25
cultivate	2	v	cultivated	25
cultivate	2	v	cultivating	25
cultivated	8	v	cultivate	19
cultivated	8	v	cultivating	19
cultivated	8	v	cultivate	24
cultivated	8	v	cultivating	24
cultivated	8	v	worked	24
cultivated	8	v	working	24
cultivated	8	v	cultivate	24
cultivated	8	v	cultivating	24
cultivated	8	v	worked	24
cultivated	8	v	working	24
cultivated	8	v	cultivate	24
cultivated	8	v	cultivating	24
cultivated	8	v	worked	24
cultivated	8	v	working	24
cultivated	8	v	cultivate	19
cultivated	8	v	cultivating	19
cultivated	8	v	cultivate	19
cultivated	8	v	cultivating	19
cultivated	8	v	cultivate	19
cultivated	8	v	cultivating	19
cultivated	8	v	cultivate	19
cultivated	8	v	cultivating	19
cultivated	8	v	cultivate	19
cultivated	8	v	cultivating	19
cultivated	8	v	cultivate	19
cultivated	8	v	cultivating	19
cultivated	8	v	cultivate	19
cultivated	8	v	cultivating	19
cultivated	8	v	cultivate	19
cultivated	8	v	cultivating	19
cultivated	8	v	cultivate	19
cultivated	8	v	cultivating	19
cultivated	8	v	cultivate	19
cultivated	8	v	cultivating	19
cultivated	8	v	cultivate	19
cultivated	8	v	cultivating	19
cultivating	17	v	cultivate	10
cultivating	17	v	cultivated	10
cultivating	17	v	cultivate	15
cultivating	17	v	cultivated	15
cultivating	17	v	worked	15
cultivating	17	v	working	15
cultivating	17	v	cultivate	15
cultivating	17	v	cultivated	15
cultivating	17	v	worked	15
cultivating	17	v	working	15
cultivating	17	v	cultivate	15
cultivating	17	v	cultivated	15
cultivating	17	v	worked	15
cultivating	17	v	working	15
cultivating	17	v	cultivate	10
cultivating	17	v	cultivated	10
cultivating	17	v	cultivate	10
cultivating	17	v	cultivated	10
cultivating	17	v	cultivate	10
cultivating	17	v	cultivated	10
cultivating	17	v	cultivate	10
cultivating	17	v	cultivated	10
cultivating	17	v	cultivate	10
cultivating	17	v	cultivated	10
cultivating	17	v	cultivate	10
cultivating	17	v	cultivated	10
cultivating	17	v	cultivate	10
cultivating	17	v	cultivated	10
cultivating	17	v	cultivate	10
cultivating	17	v	cultivated	10
cultivating	17	v	cultivate	10
cultivating	17	v	cultivated	10
cultivating	17	v	cultivate	10
cultivating	17	v	cultivated	10
cultivating	17	v	cultivate	10
cultivating	17	v	cultivated	10
did	23	v	do	5
did	23	v	doing	5
did	23	v	make	5
did	23	v	do	5
did	23	v	doing	5
did	23	v	make	5
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	came	7
did	23	v	come	7
did	23	v	do	7
did	23	v	doing	7
did	23	v	came	7
did	23	v	come	7
did	23	v	do	7
did	23	v	doing	7
did	23	v	came	7
did	23	v	come	7
did	23	v	do	7
did	23	v	doing	7
did	23	v	came	7
did	23	v	come	7
did	23	v	do	7
did	23	v	doing	7
did	23	v	came	7
did	23	v	come	7
did	23	v	do	7
did	23	v	doing	7
did	23	v	do	5
did	23	v	doing	5
did	23	v	make	5
did	23	v	do	5
did	23	v	doing	5
did	23	v	make	5
did	23	v	do	5
did	23	v	doing	5
did	23	v	make	5
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	5
did	23	v	doing	5
did	23	v	make	5
did	23	v	do	5
did	23	v	doing	5
did	23	v	make	5
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
did	23	v	do	4
did	23	v	doing	4
do	3	v	did	25
do	3	v	doing	25
do	3	v	make	25
do	3	v	did	25
do	3	v	doing	25
do	3	v	make	25
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	came	27
do	3	v	come	27
do	3	v	did	27
do	3	v	doing	27
do	3	v	came	27
do	3	v	come	27
do	3	v	did	27
do	3	v	doing	27
do	3	v	came	27
do	3	v	come	27
do	3	v	did	27
do	3	v	doing	27
do	3	v	came	27
do	3	v	come	27
do	3	v	did	27
do	3	v	doing	27
do	3	v	came	27
do	3	v	come	27
do	3	v	did	27
do	3	v	doing	27
do	3	v	did	25
do	3	v	doing	25
do	3	v	make	25
do	3	v	did	25
do	3	v	doing	25
do	3	v	make	25
do	3	v	did	25
do	3	v	doing	25
do	3	v	make	25
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	25
do	3	v	doing	25
do	3	v	make	25
do	3	v	did	25
do	3	v	doing	25
do	3	v	make	25
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
do	3	v	did	24
do	3	v	doing	24
doing	1	v	did	27
doing	1	v	do	27
doing	1	v	make	27
doing	1	v	did	27
doing	1	v	do	27
doing	1	v	make	27
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	came	29
doing	1	v	come	29
doing	1	v	did	29
doing	1	v	do	29
doing	1	v	came	29
doing	1	v	come	29
doing	1	v	did	29
doing	1	v	do	29
doing	1	v	came	29
doing	1	v	come	29
doing	1	v	did	29
doing	1	v	do	29
doing	1	v	came	29
doing	1	v	come	29
doing	1	v	did	29
doing	1	v	do	29
doing	1	v	came	29
doing	1	v	come	29
doing	1	v	did	29
doing	1	v	do	29
doing	1	v	did	27
doing	1	v	do	27
doing	1	v	make	27
doing	1	v	did	27
doing	1	v	do	27
doing	1	v	make	27
doing	1	v	did	27
doing	1	v	do	27
doing	1	v	make	27
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	27
doing	1	v	do	27
doing	1	v	make	27
doing	1	v	did	27
doing	1	v	do	27
doing	1	v	make	27
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
doing	1	v	did	26
doing	1	v	do	26
end	1	v	ended	1
end	1	v	ended	1
end	1	v	ended	1
end	1	v	ended	1
end	1	v	ended	1
end	1	v	ended	1
end	1	v	ended	1
end	1	v	ended	1
end	1	v	ended	1
end	1	v	ended	1
ended	1	v	end	1
ended	1	v	end	1
ended	1	v	end	1
ended	1	v	end	1
ended	1	v	end	1
ended	1	v	end	1
ended	1	v	end	1
ended	1	v	end	1
ended	1	v	end	1
ended	1	v	end	1
exactly	4	r	just	3
exactly	4	r	just	3
exactly	4	r	just	3
father	1	v	mother	1
father	1	v	mother	1
father	1	v	mother	1
father	1	v	mother	1
father	1	v	mother	1
father	1	v	mother	1
father	1	v	mother	1
father	1	v	mother	1
feeling	2	v	find	11
feeling	2	v	found	11
feeling	2	v	find	11
feeling	2	v	found	11
find	8	v	found	3
find	8	v	found	3
find	8	v	found	3
find	8	v	found	3
find	8	v	found	3
find	8	v	found	3
find	8	v	found	3
find	8	v	found	3
find	8	v	found	3
find	8	v	found	3
find	8	v	found	3
find	8	v	found	3
